CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
12902,1,66,264,139.0,139.0,10,0.0,1,0,0.0
12904,2,294,18,496.0,248.0,59,2.2,2,0,0.0
12906,5,1749,11,2920.0,584.0,55,1.06,5,0,0.0
12908,3,600,176,360.0,120.0,1,68.0,3,1,0.33
12909,8,1270,39,2129.0,266.0,78,2.21,8,5,0.63
12910,8,1692,23,3075.0,384.0,48,2.93,8,0,0.0
12912,5,670,2,1662.0,332.0,17,1.52,5,0,0.0
12913,5,1417,4,2454.0,491.0,36,7.68,5,0,0.0
12915,2,93,148,364.0,182.0,19,10.62,2,0,0.0
12916,5,1075,138,2921.0,584.0,53,1.73,5,2,0.4
12917,1,120,128,594.0,594.0,2,0.0,1,0,0.0
12919,8,668,8,1301.0,163.0,34,3.12,8,2,0.25
12920,1,128,17,163.0,163.0,27,0.0,1,0,0.0
12921,50,9454,3,16390.0,328.0,233,0.47,50,21,0.42
12922,1,370,161,405.0,405.0,28,0.0,1,0,0.0
12923,1,67,64,172.0,172.0,27,0.0,1,0,0.0
12924,5,479,88,922.0,184.0,21,8.17,5,1,0.2
12925,2,540,4,679.0,340.0,41,1.63,2,0,0.0
12928,5,1472,35,2063.0,413.0,59,3.88,5,0,0.0
12929,2,36,122,105.0,53.0,8,23.63,2,1,0.5
12930,4,250,78,410.0,103.0,20,3.54,4,2,0.5
12931,19,23577,21,33545.0,1766.0,28,3.29,19,19,1.0
12933,4,498,24,606.0,152.0,103,2.44,4,1,0.25
12935,8,1852,2,2156.0,270.0,80,2.43,8,1,0.13
12936,5,539,17,1013.0,203.0,56,0.97,5,1,0.2
12937,4,1007,15,1504.0,376.0,81,2.11,4,0,0.0
12938,1,140,25,114.0,114.0,9,0.0,1,0,0.0
12939,8,4876,64,11582.0,1448.0,21,5.83,8,0,0.0
12940,4,399,46,862.0,216.0,88,0.41,4,4,1.0
12942,3,198,131,676.0,225.0,68,3.39,3,0,0.0
12943,1,-1,301,-4.0,-4.0,1,0.0,1,1,1.0
12944,2,289,35,605.0,303.0,29,11.0,2,0,0.0
12945,1,165,288,463.0,463.0,23,0.0,1,0,0.0
12947,11,1157,143,1407.0,128.0,83,2.22,11,6,0.55
12948,8,1077,16,2054.0,257.0,82,2.1,8,2,0.25
12949,10,2363,30,4143.0,414.0,166,1.0,10,4,0.4
12950,3,1380,2,1843.0,614.0,13,0.95,3,0,0.0
12951,8,500,8,1042.0,130.0,54,4.97,8,2,0.25
12952,5,652,5,1383.0,277.0,64,0.9,5,1,0.2
12953,1,84,9,330.0,330.0,17,0.0,1,0,0.0
12955,14,3642,1,4734.0,338.0,81,1.43,14,3,0.21
12956,1,34,306,108.0,108.0,19,0.0,1,0,0.0
12957,12,2531,4,3979.0,332.0,208,1.36,12,6,0.5
12962,2,129,7,266.0,133.0,15,7.07,2,0,0.0
12963,8,881,8,1857.0,232.0,75,3.76,8,0,0.0
12965,1,282,89,770.0,770.0,108,0.0,1,0,0.0
12966,1,75,9,160.0,160.0,10,0.0,1,0,0.0
12967,4,243,3,1195.0,299.0,21,11.44,4,14,3.5
12968,1,73,112,136.0,136.0,5,0.0,1,0,0.0
12970,4,268,7,405.0,101.0,116,2.46,4,0,0.0
12971,88,9204,3,10934.0,124.0,94,1.09,88,2,0.02
12974,1,24,197,145.0,145.0,8,0.0,1,0,0.0
12976,1,561,211,739.0,739.0,22,0.0,1,0,0.0
12977,1,12,156,39.0,39.0,9,0.0,1,0,0.0
12980,12,864,155,7092.0,591.0,6,8.52,12,4,0.33
12981,2,242,29,372.0,186.0,12,5.42,2,0,0.0
12982,2,278,239,377.0,189.0,28,0.06,2,6,3.0
12984,1,26,18,98.0,98.0,4,0.0,1,0,0.0
12985,3,1413,0,1216.0,405.0,73,0.35,3,2,0.67
12987,3,217,73,545.0,182.0,27,4.24,3,2,0.67
12988,1,126,292,506.0,506.0,75,0.0,1,0,0.0
12989,19,2915,3,6855.0,361.0,41,5.3,19,4,0.21
12990,3,200,31,410.0,137.0,8,23.08,3,0,0.0
12991,2,405,23,504.0,252.0,31,2.97,2,0,0.0
12993,4,240,23,415.0,104.0,26,10.54,4,0,0.0
12994,5,440,4,902.0,180.0,52,3.65,5,12,2.4
12995,2,98,77,201.0,101.0,3,1.75,2,2,1.0
12997,7,648,22,1198.0,171.0,45,4.42,7,8,1.14
12999,3,342,196,456.0,152.0,25,1.78,3,0,0.0
13000,3,379,106,535.0,178.0,30,8.57,3,0,0.0
13001,15,5482,4,9765.0,651.0,166,0.93,15,3,0.2
13002,1,73,318,121.0,121.0,7,0.0,1,0,0.0
13003,3,103,105,149.0,50.0,4,21.6,3,0,0.0
13004,22,4796,11,5613.0,255.0,277,0.82,22,5,0.23
13005,3,167,173,469.0,156.0,21,2.54,3,3,1.0
13006,1,55,56,82.0,82.0,4,0.0,1,0,0.0
13008,2,115,323,178.0,89.0,15,2.64,2,1,0.5
13011,1,13,372,51.0,51.0,3,0.0,1,0,0.0
13012,10,668,9,1302.0,130.0,67,2.7,10,17,1.7
13013,15,2217,1,4787.0,319.0,155,1.65,15,3,0.2
13014,16,884,2,3365.0,210.0,67,2.23,16,14,0.88
13015,5,1609,53,3340.0,668.0,156,1.11,5,0,0.0
13016,3,527,73,790.0,263.0,39,1.07,3,0,0.0
13017,1,48,7,204.0,204.0,1,0.0,1,0,0.0
13018,29,5434,16,7273.0,251.0,313,0.59,29,1,0.03
13021,12,1336,4,2584.0,215.0,103,2.68,12,3,0.25
13023,2,280,64,600.0,300.0,35,1.76,2,0,0.0
13026,7,1587,1,944.0,135.0,33,6.61,7,2,0.29
13027,6,17280,113,6912.0,1152.0,6,9.52,6,0,0.0
13028,3,796,22,660.0,220.0,40,0.48,3,2,0.67
13029,3,134,30,1248.0,416.0,8,35.67,3,0,0.0
13030,2,348,11,752.0,376.0,76,3.91,2,0,0.0
13032,3,367,38,997.0,332.0,55,0.64,3,4,1.33
13033,1,83,357,191.0,191.0,11,0.0,1,0,0.0
13034,2,369,54,643.0,322.0,37,8.72,2,0,0.0
13035,3,627,57,887.0,296.0,23,6.97,3,3,1.0
13037,3,431,138,881.0,294.0,44,2.49,3,0,0.0
13038,3,360,80,908.0,303.0,24,7.74,3,0,0.0
13040,2,355,8,677.0,339.0,38,0.57,2,0,0.0
13043,2,251,253,472.0,236.0,13,1.46,2,1,0.5
13044,1,429,291,560.0,560.0,33,0.0,1,0,0.0
13045,1,221,99,305.0,305.0,18,0.0,1,0,0.0
13046,2,264,30,629.0,315.0,33,6.91,2,0,0.0
13047,16,1355,46,3089.0,193.0,105,1.66,16,23,1.44
13048,5,1220,14,1789.0,358.0,77,2.3,5,1,0.2
13049,2,268,64,657.0,329.0,14,19.46,2,0,0.0
13050,28,3706,9,5681.0,203.0,245,0.81,28,19,0.68
13052,1,222,212,348.0,348.0,18,0.0,1,0,0.0
13055,4,891,64,1202.0,301.0,74,1.94,4,2,0.5
13058,3,52,24,271.0,90.0,5,18.0,3,0,0.0
13059,1,35,249,183.0,183.0,8,0.0,1,0,0.0
13060,1,123,253,308.0,308.0,15,0.0,1,0,0.0
13061,1,107,72,249.0,249.0,10,0.0,1,0,0.0
13062,1,342,191,332.0,332.0,10,0.0,1,0,0.0
13064,4,514,12,1106.0,277.0,51,4.67,4,0,0.0
13065,1,74,373,206.0,206.0,14,0.0,1,0,0.0
13066,3,320,24,431.0,144.0,48,0.15,3,1,0.33
13067,1,32,82,115.0,115.0,14,0.0,1,0,0.0
13068,2,200,10,344.0,172.0,1,309.0,2,0,0.0
13069,27,5454,0,3713.0,138.0,285,0.77,27,45,1.67
13070,1,110,192,229.0,229.0,9,0.0,1,0,0.0
13072,1,69,266,177.0,177.0,7,0.0,1,0,0.0
13075,1,485,129,920.0,920.0,22,0.0,1,0,0.0
13077,4,862,1,728.0,182.0,99,3.32,4,0,0.0
13078,43,5557,1,12432.0,289.0,96,0.92,43,22,0.51
13079,5,62,4,220.0,44.0,2,26.8,5,0,0.0
13080,1,120,179,58.0,58.0,6,0.0,1,0,0.0
13081,20,18930,1,27972.0,1399.0,510,0.34,20,32,1.6
13082,10,4313,126,3595.0,360.0,63,2.81,10,2,0.2
13083,2,187,4,304.0,152.0,15,4.18,2,0,0.0
13085,3,108,157,272.0,91.0,17,4.89,3,7,2.33
13089,118,30742,2,57322.0,486.0,636,0.17,118,39,0.33
13090,17,2193,8,8674.0,510.0,97,2.25,17,6,0.35
13091,2,450,21,320.0,160.0,21,0.3,2,3,1.5
13092,6,271,70,460.0,77.0,19,11.48,6,1,0.17
13093,13,3943,267,7741.0,595.0,99,0.6,13,11,0.85
13094,16,1542,21,1709.0,107.0,4,11.76,16,6,0.38
13095,1,144,70,74.0,74.0,6,0.0,1,0,0.0
13097,14,2339,32,5901.0,422.0,214,0.74,14,13,0.93
13098,41,15911,1,28659.0,699.0,163,0.49,41,33,0.8
13099,1,288,99,207.0,207.0,1,0.0,1,0,0.0
13101,1,113,234,101.0,101.0,8,0.0,1,0,0.0
13102,27,4160,1,6336.0,235.0,141,1.15,27,6,0.22
13103,1,82,39,244.0,244.0,8,0.0,1,0,0.0
13104,6,504,3,1098.0,183.0,14,18.37,6,0,0.0
13106,2,14,128,60.0,30.0,1,4.0,2,1,0.5
13107,5,1288,44,1524.0,305.0,54,4.88,5,2,0.4
13108,1,298,372,350.0,350.0,10,0.0,1,0,0.0
13109,5,514,2,767.0,153.0,41,3.1,5,3,0.6
13110,8,384,31,1453.0,182.0,109,1.91,8,1,0.13
13113,39,2596,0,10524.0,270.0,112,1.27,39,78,2.0
13115,14,1534,8,2206.0,158.0,92,2.68,14,12,0.86
13116,2,290,117,485.0,243.0,30,0.7,2,1,0.5
13117,8,945,21,985.0,123.0,66,4.64,8,0,0.0
13118,7,389,19,1125.0,161.0,68,3.3,7,3,0.43
13120,1,12,238,31.0,31.0,1,0.0,1,0,0.0
13121,2,227,269,255.0,128.0,50,0.0,2,3,1.5
13122,2,585,94,922.0,461.0,54,2.7,2,0,0.0
13124,3,2119,89,3756.0,1252.0,185,1.21,3,0,0.0
13126,10,2130,4,2056.0,206.0,124,2.55,10,2,0.2
13127,1,127,77,259.0,259.0,15,0.0,1,0,0.0
13130,1,32,94,64.0,64.0,2,0.0,1,0,0.0
13131,4,443,23,1039.0,260.0,30,3.62,4,2,0.5
13132,1,20,261,77.0,77.0,3,0.0,1,0,0.0
13133,2,32,273,110.0,55.0,7,5.0,2,0,0.0
13134,7,1044,72,1741.0,249.0,94,1.59,7,7,1.0
13135,1,4300,196,3096.0,3096.0,1,0.0,1,0,0.0
13136,11,1312,50,2545.0,231.0,97,2.25,11,12,1.09
13137,8,2204,10,3603.0,450.0,345,0.43,8,0,0.0
13138,6,473,22,962.0,160.0,31,5.61,6,0,0.0
13139,8,2418,16,5056.0,632.0,132,1.39,8,4,0.5
13140,3,185,108,422.0,141.0,40,5.84,3,0,0.0
13141,6,1547,84,2386.0,398.0,113,1.7,6,1,0.17
13142,1,258,19,307.0,307.0,23,0.0,1,0,0.0
13144,1,21,332,111.0,111.0,3,0.0,1,0,0.0
13145,5,142,39,615.0,123.0,5,55.33,5,1,0.2
13146,1,154,26,229.0,229.0,16,0.0,1,0,0.0
13147,4,144,10,713.0,178.0,1,29.33,4,0,0.0
13148,17,1818,29,3325.0,196.0,238,0.97,17,28,1.65
13149,4,1280,14,1676.0,419.0,76,3.21,4,0,0.0
13151,2,361,203,1250.0,625.0,73,1.24,2,1,0.5
13153,1,418,5,486.0,486.0,15,0.0,1,0,0.0
13155,4,497,33,972.0,243.0,67,3.96,4,0,0.0
13157,5,1430,49,1722.0,344.0,69,2.81,5,2,0.4
13158,4,784,94,1201.0,300.0,59,2.86,4,0,0.0
13159,5,1044,8,1371.0,274.0,114,0.87,5,1,0.2
13160,1,56,22,92.0,92.0,4,0.0,1,0,0.0
13161,1,29,313,113.0,113.0,8,0.0,1,0,0.0
13162,5,1663,122,1645.0,329.0,74,2.6,5,3,0.6
13165,2,1376,46,1021.0,511.0,40,7.44,2,0,0.0
13166,2,214,282,415.0,208.0,39,0.0,2,1,0.5
13167,4,773,18,779.0,195.0,50,1.95,4,0,0.0
13168,5,668,36,1291.0,258.0,102,2.2,5,2,0.4
13169,2,272,63,713.0,357.0,11,15.67,2,0,0.0
13170,1,141,26,109.0,109.0,29,0.0,1,0,0.0
13171,5,227,8,427.0,85.0,37,6.17,5,2,0.4
13173,2,277,4,354.0,177.0,41,8.64,2,0,0.0
13174,3,1351,16,2739.0,913.0,227,1.21,3,0,0.0
13176,1,448,46,481.0,481.0,66,0.0,1,0,0.0
13177,1,91,64,282.0,282.0,17,0.0,1,0,0.0
13178,11,3570,26,5725.0,520.0,95,1.25,11,0,0.0
13182,1,201,45,121.0,121.0,11,0.0,1,0,0.0
13183,9,2208,7,3958.0,440.0,51,3.46,9,0,0.0
13184,12,1631,14,1615.0,135.0,137,1.51,12,2,0.17
13185,1,12,267,71.0,71.0,1,0.0,1,0,0.0
13186,5,804,39,1540.0,308.0,69,1.05,5,5,1.0
13187,1,95,337,236.0,236.0,37,0.0,1,0,0.0
13188,1,24,11,100.0,100.0,1,0.0,1,0,0.0
13189,2,842,18,261.0,131.0,29,3.43,2,0,0.0
13192,2,595,95,912.0,456.0,57,1.76,2,0,0.0
13193,1,46,61,112.0,112.0,22,0.0,1,0,0.0
13194,1,26,135,61.0,61.0,3,0.0,1,0,0.0
13196,4,1224,11,1798.0,450.0,97,2.29,4,0,0.0
13198,8,2645,10,3384.0,423.0,200,1.53,8,3,0.38
13199,38,6171,3,9789.0,258.0,47,2.94,38,1,0.03
13200,4,516,19,870.0,218.0,42,2.33,4,0,0.0
13203,4,800,9,869.0,217.0,56,4.13,4,0,0.0
13207,2,130,15,250.0,125.0,7,19.29,2,0,0.0
13208,5,767,59,1193.0,239.0,123,1.71,5,0,0.0
13209,11,4232,30,5820.0,529.0,255,1.0,11,8,0.73
13210,1,316,93,353.0,353.0,22,0.0,1,0,0.0
13211,3,834,10,1095.0,365.0,45,6.48,3,0,0.0
13212,4,308,9,779.0,195.0,128,0.36,4,1,0.25
13213,6,1357,56,1518.0,253.0,82,1.54,6,2,0.33
13216,1,297,267,334.0,334.0,5,0.0,1,0,0.0
13217,5,114,122,134.0,27.0,3,5.5,5,3,0.6
13218,1,88,127,63.0,63.0,5,0.0,1,0,0.0
13220,4,196,78,819.0,205.0,18,7.85,4,0,0.0
13221,2,243,240,845.0,423.0,61,1.86,2,0,0.0
13223,2,88,200,163.0,82.0,5,7.75,2,0,0.0
13224,3,1509,60,2148.0,716.0,100,0.85,3,1,0.33
13225,8,3352,3,6083.0,760.0,23,10.76,8,2,0.25
13226,1,80,273,108.0,108.0,16,0.0,1,0,0.0
13227,1,99,201,258.0,258.0,9,0.0,1,0,0.0
13228,1,200,81,358.0,358.0,2,0.0,1,0,0.0
13229,1,63,225,161.0,161.0,10,0.0,1,0,0.0
13230,15,1517,4,2712.0,181.0,393,0.6,15,1,0.07
13232,7,771,12,1328.0,190.0,146,1.14,7,0,0.0
13233,2,1004,74,605.0,303.0,43,6.21,2,0,0.0
13235,1,441,212,1031.0,1031.0,53,0.0,1,0,0.0
13236,3,411,24,727.0,242.0,34,2.13,3,3,1.0
13238,5,296,11,681.0,136.0,20,11.16,5,1,0.2
13239,1,327,261,330.0,330.0,21,0.0,1,0,0.0
13240,4,297,96,649.0,162.0,58,4.12,4,0,0.0
13242,3,130,112,270.0,90.0,12,8.42,3,0,0.0
13243,1,232,203,585.0,585.0,56,0.0,1,0,0.0
13244,1,38,92,122.0,122.0,27,0.0,1,0,0.0
13245,1,125,50,431.0,431.0,16,0.0,1,0,0.0
13246,7,1537,18,1896.0,271.0,110,2.27,7,2,0.29
13247,4,328,17,501.0,125.0,18,2.63,4,0,0.0
13248,2,305,124,466.0,233.0,25,2.56,2,0,0.0
13249,3,546,92,711.0,237.0,21,7.64,3,0,0.0
13253,2,1572,156,1030.0,515.0,35,5.2,2,0,0.0
13255,3,174,3,391.0,130.0,13,28.38,3,1,0.33
13258,3,282,11,673.0,224.0,28,5.51,3,0,0.0
13259,1,126,61,283.0,283.0,77,0.0,1,0,0.0
13260,1,142,61,558.0,558.0,8,0.0,1,0,0.0
13261,2,210,268,944.0,472.0,8,2.13,2,0,0.0
13262,1,125,263,200.0,200.0,11,0.0,1,0,0.0
13263,34,4761,1,7412.0,218.0,448,0.18,34,0,0.0
13265,5,1740,53,2093.0,419.0,66,2.46,5,0,0.0
13266,19,4299,11,3718.0,196.0,83,1.69,19,15,0.79
13267,27,1939,2,4404.0,163.0,88,1.59,27,13,0.48
13268,14,3525,17,3106.0,222.0,256,0.56,14,7,0.5
13269,17,3508,1,5313.0,313.0,178,1.14,17,4,0.24
13270,1,200,366,590.0,590.0,1,0.0,1,0,0.0
13271,2,168,37,172.0,86.0,79,0.0,2,5,2.5
13272,2,96,31,277.0,139.0,15,4.14,2,0,0.0
13273,1,153,113,139.0,139.0,16,0.0,1,0,0.0
13276,2,161,63,591.0,296.0,30,1.24,2,0,0.0
13277,4,176,15,258.0,65.0,5,16.57,4,0,0.0
13278,1,537,40,543.0,543.0,46,0.0,1,0,0.0
13279,2,70,64,126.0,63.0,9,1.4,2,2,1.0
13280,3,518,122,798.0,266.0,67,2.63,3,0,0.0
13282,6,289,18,1048.0,175.0,30,5.13,6,3,0.5
13283,2,90,59,94.0,47.0,7,20.83,2,0,0.0
13284,2,79,322,196.0,98.0,13,0.62,2,1,0.5
13285,4,2051,23,2709.0,677.0,157,1.42,4,0,0.0
13291,1,233,155,361.0,361.0,41,0.0,1,0,0.0
13292,2,347,38,579.0,290.0,29,8.17,2,0,0.0
13294,2,453,189,874.0,437.0,48,1.11,2,0,0.0
13295,2,81,359,198.0,99.0,11,1.2,2,1,0.5
13296,1,78,137,87.0,87.0,5,0.0,1,0,0.0
13297,4,963,7,2090.0,523.0,52,1.02,4,0,0.0
13298,1,96,1,360.0,360.0,2,0.0,1,0,0.0
13299,1,30,268,143.0,143.0,5,0.0,1,0,0.0
13300,2,201,164,365.0,183.0,20,0.19,2,2,1.0
13301,4,343,103,600.0,150.0,74,2.37,4,0,0.0
13302,1,5,155,64.0,64.0,1,0.0,1,0,0.0
13304,1,238,351,300.0,300.0,21,0.0,1,0,0.0
13305,10,1232,4,2001.0,200.0,50,4.55,10,0,0.0
13307,1,4,120,15.0,15.0,1,0.0,1,0,0.0
13308,4,840,22,1368.0,342.0,49,3.21,4,3,0.75
13309,5,1544,7,1457.0,291.0,82,2.83,5,0,0.0
13310,6,575,8,1084.0,181.0,65,4.13,6,5,0.83
13311,2,305,4,599.0,300.0,25,5.8,2,0,0.0
13313,5,851,22,1555.0,311.0,47,4.1,5,0,0.0
13314,4,487,1,594.0,149.0,55,0.97,4,12,3.0
13316,4,5508,37,5733.0,1433.0,66,2.54,4,0,0.0
13317,9,1003,64,2140.0,238.0,101,2.18,9,11,1.22
13318,3,304,1,641.0,214.0,14,1.84,3,0,0.0
13319,36,4686,5,10664.0,296.0,211,0.7,36,24,0.67
13320,6,1056,70,1475.0,246.0,77,1.31,6,4,0.67
13321,2,372,72,567.0,284.0,10,1.4,2,0,0.0
13322,1,117,17,199.0,199.0,25,0.0,1,0,0.0
13323,5,175,3,788.0,158.0,6,4.0,5,0,0.0
13324,12,5200,32,7073.0,589.0,25,4.26,12,2,0.17
13325,1,240,81,675.0,675.0,12,0.0,1,0,0.0
13327,9,1588,38,3618.0,402.0,74,2.99,9,1,0.11
13328,1,680,316,1308.0,1308.0,17,0.0,1,0,0.0
13329,4,427,31,740.0,185.0,16,18.56,4,2,0.5
13330,3,751,92,1141.0,380.0,37,4.29,3,0,0.0
13332,1,179,14,351.0,351.0,21,0.0,1,0,0.0
13334,3,1764,82,3502.0,1167.0,207,0.84,3,0,0.0
13336,1,559,77,795.0,795.0,51,0.0,1,0,0.0
13338,2,246,154,382.0,191.0,17,0.15,2,4,2.0
13339,1,326,200,860.0,860.0,54,0.0,1,0,0.0
13340,7,5770,45,10736.0,1534.0,128,1.73,7,0,0.0
13341,1,301,260,776.0,776.0,42,0.0,1,0,0.0
13343,2,125,172,254.0,127.0,18,0.2,2,3,1.5
13344,3,952,67,2512.0,837.0,115,1.82,3,0,0.0
13345,2,138,276,328.0,164.0,19,0.5,2,2,1.0
13347,1,204,70,291.0,291.0,7,0.0,1,0,0.0
13348,1,136,64,234.0,234.0,14,0.0,1,0,0.0
13349,1,224,10,197.0,197.0,15,0.0,1,0,0.0
13350,3,282,16,811.0,270.0,35,1.55,3,3,1.0
13351,1,116,66,324.0,324.0,15,0.0,1,0,0.0
13352,2,314,7,339.0,170.0,23,2.08,2,3,1.5
13354,1,604,71,744.0,744.0,51,0.0,1,0,0.0
13355,1,314,122,675.0,675.0,32,0.0,1,0,0.0
13356,1,325,80,768.0,768.0,42,0.0,1,0,0.0
13357,1,321,257,609.0,609.0,85,0.0,1,0,0.0
13358,1,284,268,389.0,389.0,28,0.0,1,0,0.0
13359,2,158,59,381.0,191.0,22,0.18,2,1,0.5
13362,5,1379,3,3085.0,617.0,128,1.68,5,3,0.6
13363,2,708,17,893.0,447.0,46,0.46,2,0,0.0
13364,2,0,66,0.0,0.0,10,0.21,2,10,5.0
13365,3,1238,8,2191.0,730.0,122,1.59,3,4,1.33
13366,1,144,50,56.0,56.0,1,0.0,1,0,0.0
13368,2,326,256,573.0,287.0,28,2.96,2,0,0.0
13369,2,126,354,214.0,107.0,13,0.65,2,5,2.5
13370,2,336,366,721.0,361.0,39,0.12,2,5,2.5
13372,1,158,89,329.0,329.0,22,0.0,1,0,0.0
13373,3,1651,60,3312.0,1104.0,135,1.36,3,0,0.0
13375,2,441,81,773.0,387.0,37,0.19,2,1,0.5
13376,3,490,99,870.0,290.0,44,2.73,3,0,0.0
13379,3,601,26,573.0,191.0,85,1.14,3,0,0.0
13381,7,2027,21,3627.0,518.0,77,1.6,7,1,0.14
13382,1,131,280,223.0,223.0,15,0.0,1,0,0.0
13384,9,2415,30,4122.0,458.0,123,0.94,9,3,0.33
13385,1,281,329,535.0,535.0,35,0.0,1,0,0.0
13388,3,281,121,627.0,209.0,35,0.29,3,1,0.33
13389,3,428,11,783.0,261.0,49,4.49,3,0,0.0
13390,1,224,74,544.0,544.0,13,0.0,1,0,0.0
13391,1,4,203,60.0,60.0,1,0.0,1,0,0.0
13394,9,2216,1,2318.0,258.0,125,1.88,9,8,0.89
13395,1,336,185,308.0,308.0,21,0.0,1,0,0.0
13396,4,592,21,1325.0,331.0,42,6.43,4,4,1.0
13397,6,429,72,1539.0,257.0,28,6.95,6,1,0.17
13398,1,281,192,457.0,457.0,26,0.0,1,0,0.0
13402,2,479,127,621.0,311.0,32,6.42,2,0,0.0
13403,1,44,17,75.0,75.0,3,0.0,1,0,0.0
13404,2,111,1,252.0,126.0,11,21.1,2,0,0.0
13405,2,163,204,557.0,279.0,24,4.71,2,0,0.0
13408,75,16128,1,27888.0,372.0,234,0.71,75,14,0.19
13410,7,513,8,989.0,141.0,15,9.66,7,2,0.29
13411,1,72,107,214.0,214.0,17,0.0,1,0,0.0
13414,3,1574,133,1390.0,463.0,23,7.04,3,0,0.0
13416,2,142,43,713.0,357.0,11,2.06,2,0,0.0
13417,2,162,4,641.0,321.0,26,7.41,2,0,0.0
13418,23,3839,11,5845.0,254.0,223,1.13,23,10,0.43
13419,1,275,63,221.0,221.0,16,0.0,1,0,0.0
13420,4,88,134,140.0,35.0,8,3.89,4,2,0.5
13421,3,1102,40,1821.0,607.0,88,2.47,3,1,0.33
13422,2,1321,51,2602.0,1301.0,127,0.1,2,1,0.5
13425,3,1122,108,1609.0,536.0,65,2.45,3,0,0.0
13426,11,2225,0,3558.0,323.0,103,2.25,11,1,0.09
13427,3,545,19,583.0,194.0,25,6.96,3,0,0.0
13428,1,151,10,202.0,202.0,70,0.0,1,0,0.0
13429,4,1390,10,1007.0,252.0,55,0.94,4,0,0.0
13430,4,739,18,652.0,163.0,48,1.27,4,4,1.0
13431,2,672,67,1269.0,635.0,44,0.47,2,0,0.0
13434,2,300,74,534.0,267.0,9,2.44,2,0,0.0
13435,9,2125,5,3794.0,422.0,68,1.76,9,2,0.22
13436,1,76,1,197.0,197.0,12,0.0,1,0,0.0
13437,7,1283,14,3408.0,487.0,143,1.04,7,0,0.0
13439,1,242,255,284.0,284.0,54,0.0,1,0,0.0
13441,1,204,91,297.0,297.0,13,0.0,1,0,0.0
13447,4,577,23,1104.0,276.0,55,0.2,4,3,0.75
13448,10,1626,16,3461.0,346.0,137,1.79,10,4,0.4
13449,1,222,23,292.0,292.0,19,0.0,1,0,0.0
13450,6,1982,26,2044.0,341.0,32,2.7,6,0,0.0
13451,6,2122,26,2839.0,473.0,315,0.7,6,1,0.17
13452,2,2,259,590.0,295.0,1,11.0,2,0,0.0
13453,2,134,165,357.0,179.0,16,7.69,2,0,0.0
13455,4,345,24,1007.0,252.0,42,6.54,4,7,1.75
13456,7,755,17,1723.0,246.0,42,2.97,7,2,0.29
13458,22,5460,7,9538.0,434.0,242,0.87,22,12,0.55
13460,2,286,29,183.0,92.0,16,1.25,2,0,0.0
13461,3,1170,38,1445.0,482.0,14,4.77,3,0,0.0
13462,2,61,183,143.0,72.0,9,7.67,2,1,0.5
13464,1,403,58,675.0,675.0,41,0.0,1,0,0.0
13466,2,258,100,298.0,149.0,17,4.88,2,1,0.5
13467,2,580,10,1072.0,536.0,89,0.26,2,0,0.0
13468,41,2581,1,5657.0,138.0,184,1.15,41,4,0.1
13470,2,100,99,165.0,83.0,7,1.67,2,0,0.0
13471,4,1583,1,2502.0,626.0,214,0.18,4,0,0.0
13473,3,260,60,418.0,139.0,21,12.9,3,1,0.33
13474,1,129,236,227.0,227.0,59,0.0,1,0,0.0
13475,4,1012,191,1432.0,358.0,64,1.25,4,0,0.0
13476,4,414,178,1093.0,273.0,56,1.7,4,3,0.75
13477,8,1018,37,1442.0,180.0,57,3.14,8,2,0.25
13479,3,133,198,291.0,97.0,14,2.33,3,1,0.33
13481,8,1127,45,1777.0,222.0,98,2.86,8,3,0.38
13482,1,116,232,185.0,185.0,11,0.0,1,0,0.0
13483,1,160,65,140.0,140.0,10,0.0,1,0,0.0
13484,1,44,241,314.0,314.0,8,0.0,1,0,0.0
13485,1,277,233,454.0,454.0,23,0.0,1,0,0.0
13486,3,669,78,1122.0,374.0,69,1.12,3,0,0.0
13487,3,265,57,575.0,192.0,26,8.94,3,0,0.0
13488,17,4512,17,8911.0,524.0,272,0.81,17,5,0.29
13489,4,560,105,450.0,113.0,11,14.46,4,0,0.0
13491,10,903,51,1216.0,122.0,73,3.71,10,0,0.0
13492,3,408,136,1270.0,423.0,38,1.57,3,0,0.0
13493,2,377,275,499.0,250.0,5,2.2,2,0,0.0
13494,1,162,311,316.0,316.0,18,0.0,1,0,0.0
13495,6,814,7,1990.0,332.0,34,7.02,6,4,0.67
13496,3,329,10,618.0,206.0,28,9.94,3,1,0.33
13497,3,159,282,321.0,107.0,19,4.47,3,1,0.33
13499,7,1358,17,1147.0,164.0,31,5.66,7,3,0.43
13500,4,585,23,1137.0,284.0,60,1.48,4,2,0.5
13501,2,557,242,1310.0,655.0,52,0.87,2,1,0.5
13502,3,264,16,292.0,97.0,17,18.0,3,0,0.0
13503,1,248,71,217.0,217.0,17,0.0,1,0,0.0
13504,1,178,64,296.0,296.0,22,0.0,1,0,0.0
13505,8,2442,67,3523.0,440.0,181,0.73,8,12,1.5
13506,3,321,312,453.0,151.0,26,2.04,3,3,1.0
13507,4,1597,3,2479.0,620.0,146,0.88,4,0,0.0
13508,1,24,243,111.0,111.0,12,0.0,1,0,0.0
